statue,statueLabel,statueType,statueTypeLabel,height,creationYear,countryLabel,materialLabel
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q1365135,dedicatory inscription,6,116,Сирия,базальт
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q1365135,dedicatory inscription,12,116,Сирия,базальт
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q1365135,dedicatory inscription,14,116,Сирия,базальт
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q1365135,dedicatory inscription,0.89,116,Сирия,известняк
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q1365135,dedicatory inscription,0.89,116,Сирия,ashlar
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q1365135,dedicatory inscription,0.89,116,Сирия,камень
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q1365135,dedicatory inscription,0.89,116,Сирия,базальт
http://www.wikidata.org/entity/Q119629011,Patriot Monument,http://www.wikidata.org/entity/Q179700,статуя,12,2010,Польша,железобетон
http://www.wikidata.org/entity/Q119629011,Patriot Monument,http://www.wikidata.org/entity/Q179700,статуя,12,2010,Польша,бронза
http://www.wikidata.org/entity/Q120998973,Erich Weinert,http://www.wikidata.org/entity/Q179700,статуя,328,1983,Германия,песчаник
http://www.wikidata.org/entity/Q121634533,base of a monument erected in honor of the boatmen of the Rhône river,http://www.wikidata.org/entity/Q220659,артефакт,90,,Франция,известняк
http://www.wikidata.org/entity/Q121634533,base of a monument erected in honor of the boatmen of the Rhône river,http://www.wikidata.org/entity/Q1640824,надпись,90,,Франция,известняк
http://www.wikidata.org/entity/Q121815800,Q121815800,http://www.wikidata.org/entity/Q860861,скульптура,470,1888,Германия,песчаник
http://www.wikidata.org/entity/Q121815800,Q121815800,http://www.wikidata.org/entity/Q860861,скульптура,470,1888,Германия,гранит
http://www.wikidata.org/entity/Q122186914,Presse Pinget,http://www.wikidata.org/entity/Q674484,пресс,500,1900,Швейцария,чугун
http://www.wikidata.org/entity/Q121339177,Q121339177,http://www.wikidata.org/entity/Q860861,скульптура,190,1998,Германия,керамика
http://www.wikidata.org/entity/Q121935542,Мемориал Великой Отечественной войны (Дмитриев),http://www.wikidata.org/entity/Q575759,военный мемориал,17,1947,Россия,гранит
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q125323109,honorary inscription,6,116,Сирия,известняк
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q125323109,honorary inscription,12,116,Сирия,известняк
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q125323109,honorary inscription,14,116,Сирия,известняк
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q125323109,honorary inscription,6,116,Сирия,ashlar
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q125323109,honorary inscription,12,116,Сирия,ashlar
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q125323109,honorary inscription,14,116,Сирия,ashlar
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q125323109,honorary inscription,6,116,Сирия,камень
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q125323109,honorary inscription,12,116,Сирия,камень
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q125323109,honorary inscription,14,116,Сирия,камень
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q125323109,honorary inscription,6,116,Сирия,базальт
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q125323109,honorary inscription,12,116,Сирия,базальт
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q125323109,honorary inscription,14,116,Сирия,базальт
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q125323109,honorary inscription,0.89,116,Сирия,известняк
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q125323109,honorary inscription,0.89,116,Сирия,ashlar
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q125323109,honorary inscription,0.89,116,Сирия,камень
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q90766967,building inscription,6,116,Сирия,известняк
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q90766967,building inscription,12,116,Сирия,известняк
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q125323109,honorary inscription,0.89,116,Сирия,базальт
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q90766967,building inscription,14,116,Сирия,известняк
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q90766967,building inscription,6,116,Сирия,ashlar
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q90766967,building inscription,12,116,Сирия,ashlar
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q90766967,building inscription,14,116,Сирия,ashlar
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q90766967,building inscription,6,116,Сирия,камень
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q90766967,building inscription,12,116,Сирия,камень
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q90766967,building inscription,14,116,Сирия,камень
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q90766967,building inscription,6,116,Сирия,базальт
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q90766967,building inscription,12,116,Сирия,базальт
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q90766967,building inscription,14,116,Сирия,базальт
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q90766967,building inscription,0.89,116,Сирия,известняк
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q90766967,building inscription,0.89,116,Сирия,ashlar
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q90766967,building inscription,0.89,116,Сирия,камень
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q90766967,building inscription,0.89,116,Сирия,базальт
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q10855061,археологическая находка,6,116,Сирия,известняк
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q10855061,археологическая находка,12,116,Сирия,известняк
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q10855061,археологическая находка,14,116,Сирия,известняк
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q10855061,археологическая находка,6,116,Сирия,ashlar
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q10855061,археологическая находка,12,116,Сирия,ashlar
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q10855061,археологическая находка,14,116,Сирия,ashlar
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q10855061,археологическая находка,6,116,Сирия,камень
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q10855061,археологическая находка,12,116,Сирия,камень
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q10855061,археологическая находка,14,116,Сирия,камень
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q10855061,археологическая находка,6,116,Сирия,базальт
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q10855061,археологическая находка,12,116,Сирия,базальт
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q10855061,археологическая находка,14,116,Сирия,базальт
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q10855061,археологическая находка,0.89,116,Сирия,известняк
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q10855061,археологическая находка,0.89,116,Сирия,ashlar
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q10855061,археологическая находка,0.89,116,Сирия,камень
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q10855061,археологическая находка,0.89,116,Сирия,базальт
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q2065736,культурная ценность,6,116,Сирия,ashlar
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q2065736,культурная ценность,12,116,Сирия,ashlar
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q2065736,культурная ценность,14,116,Сирия,ashlar
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q2065736,культурная ценность,6,116,Сирия,базальт
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q2065736,культурная ценность,12,116,Сирия,базальт
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q2065736,культурная ценность,14,116,Сирия,базальт
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q2065736,культурная ценность,0.89,116,Сирия,ashlar
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,http://www.wikidata.org/entity/Q2065736,культурная ценность,0.89,116,Сирия,базальт
http://www.wikidata.org/entity/Q121438748,Tótem Telúrico,http://www.wikidata.org/entity/Q860861,скульптура,40,1992,США,железобетон
http://www.wikidata.org/entity/Q121438748,Tótem Telúrico,http://www.wikidata.org/entity/Q860861,скульптура,40,1992,США,керамика
http://www.wikidata.org/entity/Q121438748,Tótem Telúrico,http://www.wikidata.org/entity/Q860861,скульптура,40,1992,США,гранит
http://www.wikidata.org/entity/Q116337935,Humboldt monument,http://www.wikidata.org/entity/Q2293362,скульптурная группа,2.25,1997,Германия,бетон
http://www.wikidata.org/entity/Q116337935,Humboldt monument,http://www.wikidata.org/entity/Q2293362,скульптурная группа,2.25,1997,Германия,бронза
http://www.wikidata.org/entity/Q112787543,Kunstenaarsverzet 1940-'45,http://www.wikidata.org/entity/Q860861,скульптура,1.8,1973,Нидерланды,бронза
http://www.wikidata.org/entity/Q112787543,Kunstenaarsverzet 1940-'45,http://www.wikidata.org/entity/Q838948,произведение искусства,1.8,1973,Нидерланды,бронза
http://www.wikidata.org/entity/Q113170696,Jan Pakosławic Monument in Rzeszów,http://www.wikidata.org/entity/Q179700,статуя,2,2014,Польша,бронза
http://www.wikidata.org/entity/Q113483544,Altar dedicated to the goddess Errensa,http://www.wikidata.org/entity/Q178743,стела,98,100,Испания,песчаник
http://www.wikidata.org/entity/Q113483544,Altar dedicated to the goddess Errensa,http://www.wikidata.org/entity/Q178743,стела,98,200,Испания,песчаник
http://www.wikidata.org/entity/Q112787543,Kunstenaarsverzet 1940-'45,http://www.wikidata.org/entity/Q575759,военный мемориал,1.8,1973,Нидерланды,бронза
http://www.wikidata.org/entity/Q113301550,Bismarck memorial,http://www.wikidata.org/entity/Q928357,бронзовая скульптура,2.2,1897,Германия,гранит
http://www.wikidata.org/entity/Q113301550,Bismarck memorial,http://www.wikidata.org/entity/Q928357,бронзовая скульптура,2.2,1996,Германия,гранит
http://www.wikidata.org/entity/Q112793068,Friedrich Ludwig Jahn memorial,http://www.wikidata.org/entity/Q179700,статуя,3.8,1929,Германия,искусственный камень
http://www.wikidata.org/entity/Q113301550,Bismarck memorial,http://www.wikidata.org/entity/Q928357,бронзовая скульптура,2.6,1897,Германия,гранит
http://www.wikidata.org/entity/Q113301550,Bismarck memorial,http://www.wikidata.org/entity/Q928357,бронзовая скульптура,2.6,1996,Германия,гранит
http://www.wikidata.org/entity/Q113301550,Bismarck memorial,http://www.wikidata.org/entity/Q928357,бронзовая скульптура,2.2,1897,Германия,бронза
http://www.wikidata.org/entity/Q113301550,Bismarck memorial,http://www.wikidata.org/entity/Q928357,бронзовая скульптура,2.2,1996,Германия,бронза
http://www.wikidata.org/entity/Q113301550,Bismarck memorial,http://www.wikidata.org/entity/Q928357,бронзовая скульптура,2.6,1897,Германия,бронза
http://www.wikidata.org/entity/Q113301550,Bismarck memorial,http://www.wikidata.org/entity/Q928357,бронзовая скульптура,2.6,1996,Германия,бронза
http://www.wikidata.org/entity/Q116149644,Morris County Civil War Monument,http://www.wikidata.org/entity/Q179700,статуя,50,1871,США,декоративный гранит
http://www.wikidata.org/entity/Q116149644,Morris County Civil War Monument,http://www.wikidata.org/entity/Q179700,статуя,8,1871,США,декоративный гранит
http://www.wikidata.org/entity/Q113292206,Hannah Höch memorial,http://www.wikidata.org/entity/Q860861,скульптура,2,1989,Германия,железобетон
http://www.wikidata.org/entity/Q113292206,Hannah Höch memorial,http://www.wikidata.org/entity/Q860861,скульптура,2,1989,Германия,гранит
http://www.wikidata.org/entity/Q113292206,Hannah Höch memorial,http://www.wikidata.org/entity/Q860861,скульптура,2,1989,Германия,бронза
http://www.wikidata.org/entity/Q113292206,Hannah Höch memorial,http://www.wikidata.org/entity/Q860861,скульптура,5.1,1989,Германия,железобетон
http://www.wikidata.org/entity/Q113292206,Hannah Höch memorial,http://www.wikidata.org/entity/Q860861,скульптура,5.1,1989,Германия,гранит
http://www.wikidata.org/entity/Q113292206,Hannah Höch memorial,http://www.wikidata.org/entity/Q860861,скульптура,5.1,1989,Германия,бронза
http://www.wikidata.org/entity/Q113026908,Eagle Square,http://www.wikidata.org/entity/Q860861,скульптура,0.71,1940,Германия,сталь
http://www.wikidata.org/entity/Q116621243,Monumento à República,http://www.wikidata.org/entity/Q1081138,памятник истории,20,1897,Бразилия,мрамор
http://www.wikidata.org/entity/Q113483544,Altar dedicated to the goddess Errensa,http://www.wikidata.org/entity/Q1640824,надпись,98,100,Испания,песчаник
http://www.wikidata.org/entity/Q113483544,Altar dedicated to the goddess Errensa,http://www.wikidata.org/entity/Q1640824,надпись,98,200,Испания,песчаник
http://www.wikidata.org/entity/Q116621243,Monumento à República,http://www.wikidata.org/entity/Q1081138,памятник истории,20,1897,Бразилия,бронза
http://www.wikidata.org/entity/Q116233756,Marie Curie monument in New Town,http://www.wikidata.org/entity/Q179700,статуя,190,2014,Польша,бронза
http://www.wikidata.org/entity/Q112793068,Friedrich Ludwig Jahn memorial,http://www.wikidata.org/entity/Q837249,Скульптуры из мрамора,3.8,1929,Германия,искусственный камень
http://www.wikidata.org/entity/Q114451310,Bracero Monument,http://www.wikidata.org/entity/Q928357,бронзовая скульптура,19,2019,США,бронза
http://www.wikidata.org/entity/Q112756204,Memorial Markgraf Albrecht der Bär,http://www.wikidata.org/entity/Q179700,статуя,3.5,1898,Германия,мрамор
http://www.wikidata.org/entity/Q112756204,Memorial Markgraf Albrecht der Bär,http://www.wikidata.org/entity/Q179700,статуя,1.85,1898,Германия,мрамор
http://www.wikidata.org/entity/Q113026908,Eagle Square,http://www.wikidata.org/entity/Q860861,скульптура,0.71,1940,Германия,exposed aggregate concrete
http://www.wikidata.org/entity/Q115618903,Anne Frank,http://www.wikidata.org/entity/Q179700,статуя,1.2,1960,Германия,бронза
http://www.wikidata.org/entity/Q115618903,Anne Frank,http://www.wikidata.org/entity/Q179700,статуя,0.57,1960,Германия,бронза
http://www.wikidata.org/entity/Q114596033,Monument to Gerard Cieślik at the Silesian Stadium,http://www.wikidata.org/entity/Q179700,статуя,170,2022,Польша,бронза
http://www.wikidata.org/entity/Q112756204,Memorial Markgraf Albrecht der Bär,http://www.wikidata.org/entity/Q179700,статуя,5.35,1898,Германия,мрамор
http://www.wikidata.org/entity/Q112944699,Victor Jara memorial,http://www.wikidata.org/entity/Q179700,статуя,2.25,1975,Германия,бронза
http://www.wikidata.org/entity/Q112756204,Memorial Markgraf Albrecht der Bär,http://www.wikidata.org/entity/Q837249,Скульптуры из мрамора,3.5,1898,Германия,мрамор
http://www.wikidata.org/entity/Q112827011,Ernst Thälmann memorial,http://www.wikidata.org/entity/Q245117,рельеф,1,1966,Германия,бронза
http://www.wikidata.org/entity/Q112756204,Memorial Markgraf Albrecht der Bär,http://www.wikidata.org/entity/Q837249,Скульптуры из мрамора,1.85,1898,Германия,мрамор
http://www.wikidata.org/entity/Q113307302,Paul Lincke bust,http://www.wikidata.org/entity/Q241045,бюст,0.5,1953,Германия,мрамор
http://www.wikidata.org/entity/Q113307302,Paul Lincke bust,http://www.wikidata.org/entity/Q241045,бюст,0.5,1953,Германия,ракушечник
http://www.wikidata.org/entity/Q113307302,Paul Lincke bust,http://www.wikidata.org/entity/Q241045,бюст,1.3,1953,Германия,мрамор
http://www.wikidata.org/entity/Q113307302,Paul Lincke bust,http://www.wikidata.org/entity/Q241045,бюст,1.3,1953,Германия,ракушечник
http://www.wikidata.org/entity/Q113451400,Saint sépulcre de la cathédrale de Strasbourg,http://www.wikidata.org/entity/Q113840744,Q113840744,600,1340,Франция,песчаник
http://www.wikidata.org/entity/Q112756204,Memorial Markgraf Albrecht der Bär,http://www.wikidata.org/entity/Q837249,Скульптуры из мрамора,5.35,1898,Германия,мрамор
http://www.wikidata.org/entity/Q113026908,Eagle Square,http://www.wikidata.org/entity/Q972534,Сполии,0.71,1940,Германия,сталь
http://www.wikidata.org/entity/Q113165423,Saint Gertrude,http://www.wikidata.org/entity/Q3476515,архитектурная скульптура,3,1896,Германия,бронза
http://www.wikidata.org/entity/Q113163046,Ibex,http://www.wikidata.org/entity/Q179700,статуя,1,1968,Германия,бронза
http://www.wikidata.org/entity/Q113163046,Ibex,http://www.wikidata.org/entity/Q179700,статуя,1.4,1968,Германия,бронза
http://www.wikidata.org/entity/Q113026908,Eagle Square,http://www.wikidata.org/entity/Q972534,Сполии,0.71,1940,Германия,exposed aggregate concrete
http://www.wikidata.org/entity/Q112793068,Friedrich Ludwig Jahn memorial,http://www.wikidata.org/entity/Q179700,статуя,3.8,1929,Германия,мрамор
http://www.wikidata.org/entity/Q112793068,Friedrich Ludwig Jahn memorial,http://www.wikidata.org/entity/Q179700,статуя,3.8,1929,Германия,ракушечник
http://www.wikidata.org/entity/Q113483544,Altar dedicated to the goddess Errensa,http://www.wikidata.org/entity/Q220659,артефакт,98,100,Испания,песчаник
http://www.wikidata.org/entity/Q113483544,Altar dedicated to the goddess Errensa,http://www.wikidata.org/entity/Q220659,артефакт,98,200,Испания,песчаник
http://www.wikidata.org/entity/Q115618903,Anne Frank,http://www.wikidata.org/entity/Q179700,статуя,1.2,1960,Германия,искусственный камень
http://www.wikidata.org/entity/Q115618903,Anne Frank,http://www.wikidata.org/entity/Q179700,статуя,0.57,1960,Германия,искусственный камень
http://www.wikidata.org/entity/Q113406480,Geistkämpfer,http://www.wikidata.org/entity/Q179700,статуя,11.9,1928,Германия,керамика
http://www.wikidata.org/entity/Q113406480,Geistkämpfer,http://www.wikidata.org/entity/Q179700,статуя,11.9,1990,Германия,керамика
http://www.wikidata.org/entity/Q113406480,Geistkämpfer,http://www.wikidata.org/entity/Q179700,статуя,11.9,1928,Германия,бронза
http://www.wikidata.org/entity/Q113406480,Geistkämpfer,http://www.wikidata.org/entity/Q179700,статуя,11.9,1990,Германия,бронза
http://www.wikidata.org/entity/Q114642698,"Nicolaus Copernicus Monument, Chorzów",http://www.wikidata.org/entity/Q179700,статуя,4,1964,Польша,гранит
http://www.wikidata.org/entity/Q116684988,Februaristaking,http://www.wikidata.org/entity/Q860861,скульптура,50,2001,Нидерланды,бронза
http://www.wikidata.org/entity/Q112793068,Friedrich Ludwig Jahn memorial,http://www.wikidata.org/entity/Q837249,Скульптуры из мрамора,3.8,1929,Германия,мрамор
http://www.wikidata.org/entity/Q112793068,Friedrich Ludwig Jahn memorial,http://www.wikidata.org/entity/Q837249,Скульптуры из мрамора,3.8,1929,Германия,ракушечник
http://www.wikidata.org/entity/Q113301550,Bismarck memorial,http://www.wikidata.org/entity/Q179700,статуя,2.2,1897,Германия,гранит
http://www.wikidata.org/entity/Q113301550,Bismarck memorial,http://www.wikidata.org/entity/Q179700,статуя,2.2,1996,Германия,гранит
http://www.wikidata.org/entity/Q113301550,Bismarck memorial,http://www.wikidata.org/entity/Q179700,статуя,2.6,1897,Германия,гранит
http://www.wikidata.org/entity/Q113301550,Bismarck memorial,http://www.wikidata.org/entity/Q179700,статуя,2.6,1996,Германия,гранит
http://www.wikidata.org/entity/Q112827011,Ernst Thälmann memorial,http://www.wikidata.org/entity/Q245117,рельеф,1,1966,Германия,Клинкерный кирпич
http://www.wikidata.org/entity/Q113301550,Bismarck memorial,http://www.wikidata.org/entity/Q179700,статуя,2.2,1897,Германия,бронза
http://www.wikidata.org/entity/Q113301550,Bismarck memorial,http://www.wikidata.org/entity/Q179700,статуя,2.2,1996,Германия,бронза
http://www.wikidata.org/entity/Q113301550,Bismarck memorial,http://www.wikidata.org/entity/Q179700,статуя,2.6,1897,Германия,бронза
http://www.wikidata.org/entity/Q113301550,Bismarck memorial,http://www.wikidata.org/entity/Q179700,статуя,2.6,1996,Германия,бронза
http://www.wikidata.org/entity/Q116337935,Humboldt monument,http://www.wikidata.org/entity/Q2293362,скульптурная группа,2.3,1997,Германия,бетон
http://www.wikidata.org/entity/Q116337935,Humboldt monument,http://www.wikidata.org/entity/Q2293362,скульптурная группа,2.3,1997,Германия,бронза
http://www.wikidata.org/entity/Q115144522,Monument to Christopher Columbus,http://www.wikidata.org/entity/Q179700,статуя,190,1883,Испания,каррарский мрамор
http://www.wikidata.org/entity/Q112121038,Lortzing memorial,http://www.wikidata.org/entity/Q179700,статуя,6.5,1906,Германия,мрамор
http://www.wikidata.org/entity/Q112057589,Nikos Beloyannis Monument,http://www.wikidata.org/entity/Q179700,статуя,2.5,1956,Германия,ракушечник
http://www.wikidata.org/entity/Q105810460,Nicolaus Copernicus by Ludwika Nitschowa,http://www.wikidata.org/entity/Q179700,статуя,4.4,1950,Польша,гранит
http://www.wikidata.org/entity/Q112057589,Nikos Beloyannis Monument,http://www.wikidata.org/entity/Q179700,статуя,2.5,1956,Германия,бронза
http://www.wikidata.org/entity/Q99484893,Statue of Leif Erikson (Chicago),http://www.wikidata.org/entity/Q179700,статуя,2.9,1901,США,мрамор
http://www.wikidata.org/entity/Q105815323,Adam Mickiewicz by Stanisław Horno-Popławski,http://www.wikidata.org/entity/Q179700,статуя,4,1950,Польша,гранит
http://www.wikidata.org/entity/Q107894645,Monumento Riachuelo,http://www.wikidata.org/entity/Q1930585,Колонна Победы,23,1874,Бразилия,железо
http://www.wikidata.org/entity/Q107894645,Monumento Riachuelo,http://www.wikidata.org/entity/Q1930585,Колонна Победы,23,1874,Бразилия,известняк
http://www.wikidata.org/entity/Q99484893,Statue of Leif Erikson (Chicago),http://www.wikidata.org/entity/Q179700,статуя,2.9,1901,США,бронза
http://www.wikidata.org/entity/Q106715791,Semyon the Cat,http://www.wikidata.org/entity/Q860861,скульптура,1.2,2013,Россия,бронза
http://www.wikidata.org/entity/Q107894645,Monumento Riachuelo,http://www.wikidata.org/entity/Q1930585,Колонна Победы,23,1874,Бразилия,бронза
http://www.wikidata.org/entity/Q116768558,"Гигиея (фонтан, Санкт-Петербург)",http://www.wikidata.org/entity/Q179700,статуя,5,1872,Россия,гранит
http://www.wikidata.org/entity/Q116768558,"Гигиея (фонтан, Санкт-Петербург)",http://www.wikidata.org/entity/Q179700,статуя,5,1872,Россия,чугун
http://www.wikidata.org/entity/Q116768558,"Гигиея (фонтан, Санкт-Петербург)",http://www.wikidata.org/entity/Q179700,статуя,5,1872,Россия,бронза
http://www.wikidata.org/entity/Q105085595,Santo António,http://www.wikidata.org/entity/Q179700,статуя,12,1972,Португалия,бронза
http://www.wikidata.org/entity/Q105085595,Santo António,http://www.wikidata.org/entity/Q179700,статуя,5.5,1972,Португалия,бронза
http://www.wikidata.org/entity/Q97820704,inscription of Antestia Oandissen,http://www.wikidata.org/entity/Q1772,эпитафия,120,100,Испания,песчаник
http://www.wikidata.org/entity/Q106375355,funerary stele from Andrearriaga,http://www.wikidata.org/entity/Q1640824,надпись,118,-1,Ближняя Испания,песчаник
http://www.wikidata.org/entity/Q106375355,funerary stele from Andrearriaga,http://www.wikidata.org/entity/Q1640824,надпись,118,100,Ближняя Испания,песчаник
http://www.wikidata.org/entity/Q107089078,The Eel of Mars,http://www.wikidata.org/entity/Q570116,достопримечательность,12,2010,Италия,кованое железо
http://www.wikidata.org/entity/Q111792538,Gustav Meyer Monument,http://www.wikidata.org/entity/Q241045,бюст,2,1890,Германия,Vånevik granite
http://www.wikidata.org/entity/Q111792538,Gustav Meyer Monument,http://www.wikidata.org/entity/Q241045,бюст,0.8,1890,Германия,Vånevik granite
http://www.wikidata.org/entity/Q117116490,Unser Sandmännchen,http://www.wikidata.org/entity/Q179700,статуя,1.2,2022,Германия,бронза
http://www.wikidata.org/entity/Q116953899,"Maryland Monument, Guilford Courthouse",http://www.wikidata.org/entity/Q575759,военный мемориал,5,1892,США,бронза
http://www.wikidata.org/entity/Q105979236,monument to Rosa Bonheur,http://www.wikidata.org/entity/Q179700,статуя,1.6,1900,Франция,бронза
http://www.wikidata.org/entity/Q107399685,Lise Meitner memorial,http://www.wikidata.org/entity/Q179700,статуя,107,2014,Германия,бронза
http://www.wikidata.org/entity/Q105979236,monument to Rosa Bonheur,http://www.wikidata.org/entity/Q179700,статуя,3.2,1900,Франция,бронза
http://www.wikidata.org/entity/Q105979236,monument to Rosa Bonheur,http://www.wikidata.org/entity/Q179700,статуя,4.8,1900,Франция,бронза
http://www.wikidata.org/entity/Q122492606,Gerd Müller statue,http://www.wikidata.org/entity/Q860861,скульптура,175,2022,Германия,бронза
http://www.wikidata.org/entity/Q111801914,Albert Schweitzer Monument,http://www.wikidata.org/entity/Q241045,бюст,1.7,1964,Германия,металл
http://www.wikidata.org/entity/Q112057589,Nikos Beloyannis Monument,http://www.wikidata.org/entity/Q928357,бронзовая скульптура,2.5,1956,Германия,ракушечник
http://www.wikidata.org/entity/Q117442982,Frederick I of Prussia,http://www.wikidata.org/entity/Q860861,скульптура,3,1908,Германский рейх,песчаник
