statue,statueLabel,height,inception,countryLabel,elevation,materialLabel
http://www.wikidata.org/entity/Q22965620,Statue de la Vierge à l'enfant,,,Франция,,
http://www.wikidata.org/entity/Q22970033,Q22970033,,,Испания,,
http://www.wikidata.org/entity/Q22979548,"Statue de Valhubert, Avranches",,,Франция,,
http://www.wikidata.org/entity/Q22979551,"Statue de Jean-François Millet, Cherbourg",,1892-01-01T00:00:00Z,Франция,,бронза
http://www.wikidata.org/entity/Q22979551,"Statue de Jean-François Millet, Cherbourg",,1892-01-01T00:00:00Z,Франция,,мрамор
http://www.wikidata.org/entity/Q22979551,"Statue de Jean-François Millet, Cherbourg",,1892-01-01T00:00:00Z,Франция,,декоративный гранит
http://www.wikidata.org/entity/Q22979552,"Statue de Charles-François Lebrun, Coutances",,,Франция,,
http://www.wikidata.org/entity/Q22979558,Statue du maréchal de Tourville,,,Франция,,
http://www.wikidata.org/entity/Q22987714,Q22987714,,2004-01-01T00:00:00Z,Нидерланды,,бронза
http://www.wikidata.org/entity/Q22995804,Statue of Louis XIV,,,Франция,,бронза
http://www.wikidata.org/entity/Q22996389,"Statue of Napoleon I of France, Bastia",,,Франция,,
http://www.wikidata.org/entity/Q22996694,Statue du général Lecourbe,,,Франция,,
http://www.wikidata.org/entity/Q22996976,Statue of the Marquis de Lafayette,,1883-01-01T00:00:00Z,Франция,,бронза
http://www.wikidata.org/entity/Q23014712,Q23014712,,1947-01-01T00:00:00Z,Дания,,бронза
http://www.wikidata.org/entity/Q23016273,Statue of Rowland Hill,,1881-01-01T00:00:00Z,Великобритания,,бронза
http://www.wikidata.org/entity/Q23016273,Statue of Rowland Hill,,1881-01-01T00:00:00Z,Великобритания,,гранит
http://www.wikidata.org/entity/Q23018868,Chinchilla Digger Statue,,,Австралия,,
http://www.wikidata.org/entity/Q23034696,Statue of Queen Victoria,,1896-01-01T00:00:00Z,Великобритания,,бронза
http://www.wikidata.org/entity/Q23034696,Statue of Queen Victoria,,1896-01-01T00:00:00Z,Великобритания,,гранит
http://www.wikidata.org/entity/Q23036802,Sirenus Couple,,2009-01-01T00:00:00Z,Франция,,бронза
http://www.wikidata.org/entity/Q23037050,Continuación,,2003-01-01T00:00:00Z,Франция,,
http://www.wikidata.org/entity/Q23037083,Sculptures,,,Франция,,
http://www.wikidata.org/entity/Q23040711,Minna Canth Statue,,1936-01-01T00:00:00Z,Финляндия,,
http://www.wikidata.org/entity/Q23041094,François Mitterrand,,1996-01-01T00:00:00Z,Франция,,бронза
http://www.wikidata.org/entity/Q23041095,Hommage to Roger Plin,,1986-01-01T00:00:00Z,Франция,,бронза
http://www.wikidata.org/entity/Q23041104,Mnemosyne,,,Франция,,бронза
http://www.wikidata.org/entity/Q23041105,Fountain,,1993-01-01T00:00:00Z,Франция,,бронза
http://www.wikidata.org/entity/Q23041109,Figurehead,,1998-01-01T00:00:00Z,Франция,,бронза
http://www.wikidata.org/entity/Q23042158,Admiral Duperré,,1868-01-01T00:00:00Z,Франция,,бронза
http://www.wikidata.org/entity/Q23042161,Jean Guiton,,1911-01-01T00:00:00Z,Франция,,бронза
http://www.wikidata.org/entity/Q23042166,Hero and Leander,,1903-01-01T00:00:00Z,Франция,,мрамор
http://www.wikidata.org/entity/Q23042170,Pierre Doriole,,1956-01-01T00:00:00Z,Франция,,
http://www.wikidata.org/entity/Q23042172,Rebecca,,1869-01-01T00:00:00Z,Франция,,
http://www.wikidata.org/entity/Q23042175,L'Homme-poisson,,,Франция,,бронза
http://www.wikidata.org/entity/Q23042176,Youth,,1962-01-01T00:00:00Z,Франция,,
http://www.wikidata.org/entity/Q23042184,Toussaint Louverture,,2015-01-01T00:00:00Z,Франция,,
http://www.wikidata.org/entity/Q23042186,Henri IV,,,Франция,,
http://www.wikidata.org/entity/Q23043622,Statue of Elizabeth I,,1699-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q23045198,Lotta Svärd,,,Финляндия,,
http://www.wikidata.org/entity/Q23050198,Statue of the Assumption,,,Мальта,,
http://www.wikidata.org/entity/Q23072350,France,,1932-01-01T00:00:00Z,Франция,,бронза
http://www.wikidata.org/entity/Q23072386,France,,1925-01-01T00:00:00Z,Франция,,бронза
http://www.wikidata.org/entity/Q23072389,France,,1935-01-01T00:00:00Z,Франция,,бронза
http://www.wikidata.org/entity/Q23072410,La France,9,1948-01-01T00:00:00Z,Франция,,бронза
http://www.wikidata.org/entity/Q23073289,Statue of Oliver Cromwell,,1899-01-01T00:00:00Z,Великобритания,,железо
http://www.wikidata.org/entity/Q23137416,Queen Isabella,,,США,,
http://www.wikidata.org/entity/Q23301863,monument to Pierre Gassendi,,1852-01-01T00:00:00Z,Франция,,
http://www.wikidata.org/entity/Q23301866,Digne-les-Bains War Memorial,,,Франция,,
http://www.wikidata.org/entity/Q23304742,fontaine Jeanne-d'Arc,,1900-01-01T00:00:00Z,Франция,,камень
http://www.wikidata.org/entity/Q23304742,fontaine Jeanne-d'Arc,,1900-01-01T00:00:00Z,Франция,,бронза
http://www.wikidata.org/entity/Q23304758,Reading,,,Франция,,древесина
http://www.wikidata.org/entity/Q23305398,The Dancer,,,Франция,,
http://www.wikidata.org/entity/Q23306628,Summer,,,Франция,,
http://www.wikidata.org/entity/Q23306637,Saint Michael,,,Франция,,камень
http://www.wikidata.org/entity/Q23310080,Amazon,,1937-01-01T00:00:00Z,Франция,,камень
http://www.wikidata.org/entity/Q23310554,Dance,,1937-01-01T00:00:00Z,Франция,,
http://www.wikidata.org/entity/Q23310639,Female Nude,,1925-01-01T00:00:00Z,Франция,,
http://www.wikidata.org/entity/Q23310651,Female Nude,,1947-01-01T00:00:00Z,Франция,,
http://www.wikidata.org/entity/Q23316244,La Dame de Bercy,,,Франция,,бронза
http://www.wikidata.org/entity/Q23316374,Penelope,,,Франция,,бронза
http://www.wikidata.org/entity/Q23316480,Hommage to Léon,,,Франция,,бронза
http://www.wikidata.org/entity/Q23316603,Man,,,Франция,,бронза
http://www.wikidata.org/entity/Q23316707,L'Un,,,Франция,,бронза
http://www.wikidata.org/entity/Q23319634,Perseus Holding Medusa's Head,,,Франция,,
http://www.wikidata.org/entity/Q23320730,12th Arrondissement War Memorial,,1927-01-01T00:00:00Z,Франция,,бронза
http://www.wikidata.org/entity/Q23383008,Young Athletes,,,Франция,,
http://www.wikidata.org/entity/Q23383642,Monument to Maréchal Juin,,1983-01-01T00:00:00Z,Франция,,
http://www.wikidata.org/entity/Q23384116,Monument to French Mothers,,1938-01-01T00:00:00Z,Франция,,
http://www.wikidata.org/entity/Q23384378,Monument to Philippe Pinel,,1879-01-01T00:00:00Z,Франция,,
http://www.wikidata.org/entity/Q23385498,The Return of the Prodigal Son,,1964-01-01T00:00:00Z,Франция,,
http://www.wikidata.org/entity/Q23409527,Mine Accident,,1907-01-01T00:00:00Z,Франция,,мрамор
http://www.wikidata.org/entity/Q29117957,Q29117957,,,Франция,,
http://www.wikidata.org/entity/Q29117958,Q29117958,,,Франция,,
http://www.wikidata.org/entity/Q29117959,Q29117959,,,Франция,,
http://www.wikidata.org/entity/Q29117968,Q29117968,,,Франция,,
http://www.wikidata.org/entity/Q29117979,Q29117979,,,Франция,,
http://www.wikidata.org/entity/Q29117981,Q29117981,,,Франция,,
http://www.wikidata.org/entity/Q29117989,Q29117989,,,Франция,,осина
http://www.wikidata.org/entity/Q29117989,Q29117989,,,Франция,,дуб
http://www.wikidata.org/entity/Q29117990,Q29117990,,,Франция,,древесина
http://www.wikidata.org/entity/Q29117991,Q29117991,,,Франция,,
http://www.wikidata.org/entity/Q29118007,Q29118007,,,Франция,,
http://www.wikidata.org/entity/Q29118008,Q29118008,,,Франция,,
http://www.wikidata.org/entity/Q29118020,Q29118020,,,,,
http://www.wikidata.org/entity/Q29118051,Q29118051,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118057,Q29118057,,,Франция,,
http://www.wikidata.org/entity/Q29118064,Q29118064,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118103,Q29118103,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118106,Q29118106,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118123,Q29118123,,,,,
http://www.wikidata.org/entity/Q29118130,Q29118130,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118135,Q29118135,,,,,
http://www.wikidata.org/entity/Q29118137,Q29118137,,,Франция,,камень
http://www.wikidata.org/entity/Q29118140,Q29118140,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118148,Q29118148,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118157,Q29118157,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118166,Q29118166,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118181,Q29118181,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118193,Q29118193,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118205,Q29118205,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118212,Q29118212,,,,,
http://www.wikidata.org/entity/Q29118220,Q29118220,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118222,Q29118222,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118241,Q29118241,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118256,Q29118256,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118267,Q29118267,,,,,
http://www.wikidata.org/entity/Q29118270,Q29118270,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118281,Q29118281,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118285,Q29118285,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118294,Q29118294,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118295,Q29118295,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118309,Q29118309,,,Франция,,камень
http://www.wikidata.org/entity/Q29118312,Q29118312,,,Франция,,камень
http://www.wikidata.org/entity/Q29118337,Q29118337,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118344,Q29118344,,,,,
http://www.wikidata.org/entity/Q29118351,Q29118351,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118373,Q29118373,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118379,Q29118379,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118380,Q29118380,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118384,Q29118384,,,,,
http://www.wikidata.org/entity/Q29118391,Q29118391,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118420,Q29118420,,,,,
http://www.wikidata.org/entity/Q29118470,Q29118470,,,,,
http://www.wikidata.org/entity/Q29118474,Q29118474,,,,,
http://www.wikidata.org/entity/Q29118476,Q29118476,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118480,Q29118480,,,,,
http://www.wikidata.org/entity/Q29118505,Q29118505,,,,,
http://www.wikidata.org/entity/Q29118554,Q29118554,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118564,Q29118564,,,,,
http://www.wikidata.org/entity/Q29118614,Q29118614,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118629,Q29118629,,,,,
http://www.wikidata.org/entity/Q29118643,Q29118643,,,Франция,,
http://www.wikidata.org/entity/Q29118647,Q29118647,,,Франция,,
http://www.wikidata.org/entity/Q29118648,Q29118648,,,Франция,,
http://www.wikidata.org/entity/Q29118653,Q29118653,,,Франция,,
http://www.wikidata.org/entity/Q29118654,Q29118654,,,Франция,,
http://www.wikidata.org/entity/Q29118655,Q29118655,,,Франция,,
http://www.wikidata.org/entity/Q29118656,Q29118656,,,Франция,,
http://www.wikidata.org/entity/Q29118691,Q29118691,,,Франция,,
http://www.wikidata.org/entity/Q29118700,Q29118700,,,Франция,,
http://www.wikidata.org/entity/Q29118709,Q29118709,,,Франция,,
http://www.wikidata.org/entity/Q29118711,Q29118711,,,Франция,,
http://www.wikidata.org/entity/Q29118715,Q29118715,,,Франция,,
http://www.wikidata.org/entity/Q29118718,Q29118718,,,Франция,,
http://www.wikidata.org/entity/Q29118719,Q29118719,,,Франция,,
http://www.wikidata.org/entity/Q29118720,Q29118720,,,Франция,,
http://www.wikidata.org/entity/Q29118743,Q29118743,,,Франция,,
http://www.wikidata.org/entity/Q29118744,Q29118744,,,Франция,,
http://www.wikidata.org/entity/Q29118756,Q29118756,,,Франция,,
http://www.wikidata.org/entity/Q29118757,Q29118757,,,Франция,,
http://www.wikidata.org/entity/Q29118764,Q29118764,,,Франция,,
http://www.wikidata.org/entity/Q29118772,Q29118772,,,Франция,,
http://www.wikidata.org/entity/Q29118785,Q29118785,,,Франция,,
http://www.wikidata.org/entity/Q29118794,Q29118794,,,Франция,,
http://www.wikidata.org/entity/Q29118795,Q29118795,,,Франция,,
http://www.wikidata.org/entity/Q29118797,Q29118797,,,Франция,,
http://www.wikidata.org/entity/Q29118803,Q29118803,,,Франция,,
http://www.wikidata.org/entity/Q29118804,Q29118804,,,Франция,,
http://www.wikidata.org/entity/Q29118810,Q29118810,,,Франция,,
http://www.wikidata.org/entity/Q29118811,Q29118811,,,Франция,,древесина
http://www.wikidata.org/entity/Q29118820,Q29118820,,,Франция,,
http://www.wikidata.org/entity/Q29118821,Q29118821,,1684-01-01T00:00:00Z,Франция,,
http://www.wikidata.org/entity/Q29118837,Q29118837,,,Франция,,
http://www.wikidata.org/entity/Q29118854,Q29118854,,,Франция,,
http://www.wikidata.org/entity/Q29118860,Q29118860,,,Франция,,
http://www.wikidata.org/entity/Q29118870,Q29118870,,,Франция,,
http://www.wikidata.org/entity/Q29118872,Q29118872,,,Франция,,
http://www.wikidata.org/entity/Q29118875,Q29118875,,,Франция,,
http://www.wikidata.org/entity/Q29118888,Q29118888,,,Франция,,
http://www.wikidata.org/entity/Q29118903,Q29118903,,,Франция,,
http://www.wikidata.org/entity/Q29118908,Q29118908,,,Франция,,
http://www.wikidata.org/entity/Q29118918,Q29118918,,,Франция,,
http://www.wikidata.org/entity/Q29118921,Q29118921,,,Франция,,
http://www.wikidata.org/entity/Q29118941,Q29118941,,,Франция,,
http://www.wikidata.org/entity/Q29118942,Q29118942,,,Франция,,
http://www.wikidata.org/entity/Q29118943,Q29118943,,,Франция,,
http://www.wikidata.org/entity/Q29118945,Q29118945,,1844-01-01T00:00:00Z,Франция,,
http://www.wikidata.org/entity/Q29119067,Q29119067,,,Франция,,дуб
http://www.wikidata.org/entity/Q29119073,Q29119073,,,,,
http://www.wikidata.org/entity/Q29119211,Q29119211,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119212,Q29119212,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119213,Q29119213,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119214,Q29119214,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119219,Q29119219,,,,,
http://www.wikidata.org/entity/Q29119239,Q29119239,,,,,
http://www.wikidata.org/entity/Q29119240,Q29119240,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119241,Q29119241,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119242,Q29119242,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119243,Q29119243,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119244,Q29119244,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119248,Q29119248,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119251,Q29119251,,,,,
http://www.wikidata.org/entity/Q29119256,Q29119256,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119280,Q29119280,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119284,Q29119284,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119289,Q29119289,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119310,Q29119310,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119312,Q29119312,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119313,Q29119313,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119315,Q29119315,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119321,Q29119321,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119345,Q29119345,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119354,Q29119354,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119355,Q29119355,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119359,Q29119359,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119360,Q29119360,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119361,Q29119361,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119366,Q29119366,,,Франция,,камень
http://www.wikidata.org/entity/Q29119367,Q29119367,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119373,Q29119373,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119378,Q29119378,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119379,Q29119379,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119380,Q29119380,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119396,Q29119396,,,Франция,,камень
http://www.wikidata.org/entity/Q29119420,Q29119420,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119435,Q29119435,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119438,saint Pierre,,,Франция,,камень
http://www.wikidata.org/entity/Q29119439,Q29119439,,,Франция,,камень
http://www.wikidata.org/entity/Q29119447,Q29119447,,,Франция,,мрамор
http://www.wikidata.org/entity/Q29119452,Q29119452,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119453,Q29119453,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119497,Q29119497,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119523,Q29119523,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119536,Q29119536,,,Франция,,древесина
http://www.wikidata.org/entity/Q29119541,Q29119541,,,Франция,,
http://www.wikidata.org/entity/Q29119542,Q29119542,,,Франция,,
http://www.wikidata.org/entity/Q29119549,Q29119549,,,Франция,,
http://www.wikidata.org/entity/Q29119550,Q29119550,,,Франция,,
http://www.wikidata.org/entity/Q29119551,Q29119551,,,Франция,,
http://www.wikidata.org/entity/Q29119552,Q29119552,,,Франция,,
http://www.wikidata.org/entity/Q29119556,Q29119556,,,Франция,,
http://www.wikidata.org/entity/Q29119589,Q29119589,,,Франция,,
http://www.wikidata.org/entity/Q29119602,Q29119602,,,Франция,,
http://www.wikidata.org/entity/Q29119603,Q29119603,,,Франция,,
http://www.wikidata.org/entity/Q29119604,Q29119604,,,Франция,,
http://www.wikidata.org/entity/Q29119617,Q29119617,,,Франция,,
http://www.wikidata.org/entity/Q29119618,Q29119618,,,Франция,,
http://www.wikidata.org/entity/Q29119626,Q29119626,,,Франция,,
http://www.wikidata.org/entity/Q29119627,Q29119627,,,Франция,,
http://www.wikidata.org/entity/Q29119657,Q29119657,,,Франция,,
http://www.wikidata.org/entity/Q29119658,Q29119658,,,Франция,,
http://www.wikidata.org/entity/Q29119672,Q29119672,,,Франция,,
http://www.wikidata.org/entity/Q29119680,Q29119680,,,Франция,,
http://www.wikidata.org/entity/Q29119682,Q29119682,,,Франция,,
http://www.wikidata.org/entity/Q29119685,Q29119685,,,Франция,,
http://www.wikidata.org/entity/Q29119686,Q29119686,,,Франция,,
http://www.wikidata.org/entity/Q29119687,Q29119687,,,Франция,,
http://www.wikidata.org/entity/Q29119693,Madona and Child,,,Франция,,
http://www.wikidata.org/entity/Q29119701,Q29119701,,,Франция,,
http://www.wikidata.org/entity/Q29119702,Q29119702,,,Франция,,
http://www.wikidata.org/entity/Q29119703,Q29119703,,,Франция,,
http://www.wikidata.org/entity/Q29119704,Q29119704,,,Франция,,
http://www.wikidata.org/entity/Q29119737,Q29119737,,,Франция,,
http://www.wikidata.org/entity/Q29119738,Q29119738,,,Франция,,
http://www.wikidata.org/entity/Q29119747,Q29119747,,,Франция,,
http://www.wikidata.org/entity/Q29119755,Q29119755,,,Франция,,
http://www.wikidata.org/entity/Q29119756,Q29119756,,,Франция,,
http://www.wikidata.org/entity/Q29119757,Q29119757,,,Франция,,
http://www.wikidata.org/entity/Q29119758,Q29119758,,,Франция,,
http://www.wikidata.org/entity/Q29119773,Q29119773,,,Франция,,
http://www.wikidata.org/entity/Q29119774,Q29119774,,,Франция,,
http://www.wikidata.org/entity/Q29119808,Q29119808,,,Франция,,
http://www.wikidata.org/entity/Q29119818,Q29119818,,,Франция,,
http://www.wikidata.org/entity/Q29119819,Q29119819,,,Франция,,
http://www.wikidata.org/entity/Q29119820,Q29119820,,,Франция,,
http://www.wikidata.org/entity/Q29119832,Q29119832,,,Франция,,
http://www.wikidata.org/entity/Q29119851,Virgin and Child in Villefranque,,1700-01-01T00:00:00Z,Франция,,столярная мастерская
http://www.wikidata.org/entity/Q29119851,Virgin and Child in Villefranque,,1700-01-01T00:00:00Z,Франция,,gilded and painted carved wood
http://www.wikidata.org/entity/Q29119852,bishop Saint Martin in Villefranque,,,Франция,,gilded carved wood
http://www.wikidata.org/entity/Q29119862,Q29119862,,,Франция,,
http://www.wikidata.org/entity/Q29119871,Q29119871,,,Франция,,
http://www.wikidata.org/entity/Q17536623,Statue of the Bucaneer and Pedestal Approximately 20 Metres South of the Priory,,,Великобритания,,
http://www.wikidata.org/entity/Q17536631,Statue of Minerva and Pedestal Approximately 40 Metres East of the Priory,,,Великобритания,,
http://www.wikidata.org/entity/Q17537136,"Terrace walls, gazebos, steps, pond and statue adjoining south-east of Wood House",,,Великобритания,,
http://www.wikidata.org/entity/Q17538059,Statue of Pan circa 35 metres south east of the Stables,,,Великобритания,,
http://www.wikidata.org/entity/Q17539224,"Statue of Fame in Cupola, at South End of Parterre",,,Великобритания,,
http://www.wikidata.org/entity/Q17539268,"Statue of A Satyr with Dog and Grapes, Sometimes Identified as Bacchus, and Pedestal",,,Великобритания,,
http://www.wikidata.org/entity/Q17539749,The Boar Garden Statue Of Wild Boar And Pedestal,,,Великобритания,,
http://www.wikidata.org/entity/Q17539795,Statue of Figure Playing A Lyre and Pedestal,,,Великобритания,,
http://www.wikidata.org/entity/Q17539811,Statue of Silenus with the Infant Bacchus and Pedestal Approximately 75 Metres North East of Atlas Fountain,,,Великобритания,,
http://www.wikidata.org/entity/Q17539821,Statue of Farnese Hercules and Pedestal,,,Великобритания,,
http://www.wikidata.org/entity/Q17540305,Самопожертвование (статуя),,1949-01-01T00:00:00Z,Великобритания,,камень
http://www.wikidata.org/entity/Q17540305,Самопожертвование (статуя),,1949-01-01T00:00:00Z,Великобритания,,бронза
http://www.wikidata.org/entity/Q17540622,Statue of Faun with A Kid and Pedestal Approximately 75 Metres North West of Atlas Fountain,,,Великобритания,,
http://www.wikidata.org/entity/Q17540640,Statue of Apollo Belvedre and Pedestal Approximately 90 Metres South East of Atlas Fountain,,,Великобритания,,
http://www.wikidata.org/entity/Q17540654,Statue of Meleager and Pedestal,,,Великобритания,,
http://www.wikidata.org/entity/Q17542170,Sculpture Depicting Autumn In Belvoir Castle Sculpture Garden (one Of Seven Statues),,1680-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17542668,Статуя Чарльза Джеймса Фокса,,1814-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17542781,8 Statues To Terrace In People's Park,,,Великобритания,,
http://www.wikidata.org/entity/Q17545061,Lion Statue,,,Великобритания,,
http://www.wikidata.org/entity/Q17545583,Statue Approximately 30 Metres North East Of Harrowden Hall,,,Великобритания,,
http://www.wikidata.org/entity/Q17545588,Statue Approximately 60 Metres South East Of Harrowden Hall,,,Великобритания,,
http://www.wikidata.org/entity/Q17545629,Statue of General Wolfe,,,Великобритания,,
http://www.wikidata.org/entity/Q17545706,Statue Approximately 30 Metres South East Of Harrowden Hall,,,Великобритания,,
http://www.wikidata.org/entity/Q17546999,Statue of Henry VI,,1718-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17547183,Evelyn monument,,1786-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17548516,"Statue of Neptune with Attached Underwater Tunnel, Stairs, Circular and Rectangular Chambers and Artificial Island, Witley Park",,,Великобритания,,
http://www.wikidata.org/entity/Q17549621,Statue of Peter Pan,,1912-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17550971,"Statue of Lady Jemima, 27m South of the West Half House",,,Великобритания,,
http://www.wikidata.org/entity/Q17552291,Statue of Queen Victoria,,1903-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17552314,Statue of Queen Victoria,,1906-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17552334,South African War Memorial,,1908-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17552653,George Stephenson Memorial,,1862-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17552681,Bristol Neptune Statue,,1723-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17552822,South Bank Lion,,1837-05-24T00:00:00Z,Великобритания,,Камень Коуд
http://www.wikidata.org/entity/Q17552825,Statue of Edward VI,,1736-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17552986,Statue of Edward VI,,1682-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17553184,Hercules statue at Goldney House,,,Великобритания,,
http://www.wikidata.org/entity/Q17553288,Statue of Edward VII,,1912-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17554612,Statue of Francis Drake,,,Великобритания,,
http://www.wikidata.org/entity/Q17555082,Statue of Charity at the Bury at Head of East Drive at Grid Refernce Tl 1875 2162,,,Великобритания,,
http://www.wikidata.org/entity/Q17555179,Statue of Cain and Abel at the Bury at West End of Alley Running West and North Front at Grid Reference Tl 1861 2177,,,Великобритания,,
http://www.wikidata.org/entity/Q17555428,"Bronze statue of soldier of Royal Sussex Regiment, in full dress uniform with plumed shako, and with drawn sword; cannon to rear",,1906-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17555502,Statue of Queen Anne South East of Holmhurst St Mary's School,,,Великобритания,,
http://www.wikidata.org/entity/Q17555605,2 statues on terraces 100 metres to south of Newton Ferrers House,,,Великобритания,,
http://www.wikidata.org/entity/Q17555672,Statue About 5 Metres West Of Pentillie Castle,,,Великобритания,,
http://www.wikidata.org/entity/Q17555996,Statue of Queen Anne,,,Великобритания,,
http://www.wikidata.org/entity/Q17556202,Pond with statue in walled garden to west of Rotherfield,,,Великобритания,,
http://www.wikidata.org/entity/Q17556802,Statue of Neptune About 320 Metres East of Dyrham House,,,Великобритания,,
http://www.wikidata.org/entity/Q17557025,"Flight of steps with retaining wall, pool and statue approximately 110 metres east of Rotherfield Hall",,,Великобритания,,
http://www.wikidata.org/entity/Q17557474,"Statue, sundial and steps approximately 30 yards north of Okeover Hall",,,Великобритания,,
http://www.wikidata.org/entity/Q17557725,Dr Johnson Statue,,1838-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17557821,Statue of Flora Approximately 25 Metres East of East Front of Drayton House,,,Великобритания,,
http://www.wikidata.org/entity/Q17557911,Statue of Samson and the Philistine Approximately 110 Metres East of East Front of Drayton House,,,Великобритания,,
http://www.wikidata.org/entity/Q17557912,Statue of Bacchus Approximately 25 Metres East of East Front of Drayton House,,,Великобритания,,
http://www.wikidata.org/entity/Q17566587,The Age of Bronze,,,,,
http://www.wikidata.org/entity/Q17567391,Equestrian statue of William III,,,Великобритания,,
http://www.wikidata.org/entity/Q17567460,Statue of James Watt,,1832-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17567464,Statue of John Moore,,1819-01-01T00:00:00Z,Великобритания,,
http://www.wikidata.org/entity/Q17568709,"Statue of Isabella Elder, Elder Park, Glasgow",,,Великобритания,,
http://www.wikidata.org/entity/Q17569383,Black Watch Memorial,,1910-01-01T00:00:00Z,Великобритания,,
